L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details.1,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Ingredients,Ingredient
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Bread - Fruit, 150 g Pouch",Filled with amazing tutti fruity,150 g Pouch,g Pouch,150 g Pouch,1,1,25,25,"Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308",India,['8908007029036'],-,https://datalabs.siva3.io/image/Eunimart_groceries_70001657_9-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-2_5-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-3_5-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-4_5-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-5_4-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-6_1-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-7_1-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-8_1-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-9_1-english-oven-bread-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001657-10_1-english-oven-bread-fruit.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8908007029036'}, {'Country of origin': 'India'}, {'Manufacturer Name and Address': 'Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308'}]",-,-,-,-,-,"Wheat Flour(Maida), Water,Yeast,Sugar,Iodised Salt, Edible Vegetable Oil,"
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Bread - Milk, 400 g Pouch",Perfectly baked & fresh,400 g Pouch,g Pouch,400 g Pouch,1,1,50,50,"Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308",India,['8908007029371'],-,https://datalabs.siva3.io/image/Eunimart_groceries_70001171_8-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-2_4-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-3_4-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-4_4-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-5_4-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-6_2-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-7_2-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-8_2-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-9_2-english-oven-bread-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001171-10_2-english-oven-bread-milk.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8908007029371'}, {'Country of origin': 'India'}, {'Manufacturer Name and Address': 'Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308'}]",-,-,-,-,-,"Wheat Flour(Maida), Water,Yeast,Sugar,Iodised Salt, Edible Vegetable Oil,"
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Bread - Multigrain, 400 g Pouch",The open top style bread with goodness of 7 types of grains. Made with several different whole grains you‚ll get nutrition & great taste in every slice.,400 g Pouch,g Pouch,400 g Pouch,1,1,60,60,"Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308",India,['8908007029005'],-,https://datalabs.siva3.io/image/Eunimart_groceries_70001651_14-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-2_16-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-3_15-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-4_15-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-5_14-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-6_3-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-7_3-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-8_3-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-9_3-english-oven-bread-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001651-10_3-english-oven-bread-multigrain.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8908007029005'}, {'Country of origin': 'India'}, {'Manufacturer Name and Address': 'Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308'}]",-,-,-,-,"Refined Wheat Flour, Water, Multigrain Mix [20%- Oat Flakes, Sunflower, Linseed, Sesame seed, Soya grit, Melon seeds], Yeast, Sugar, Edible Vegetable Oil (Palm), Wheat Gluten, Edible Common Salt, Malt Flour, Broken Wheat, Soya Flour, Class II Preservative (282), Acidity Regulator (260), Emulsifiers [471, 472e, 481 (i)], Improvers [170 (i), 510, 923, 1100] and Antioxidant (300) (Numbers in brackets are as per International Numbering System)

ALLERGEN DECLARATION: PRODUCT CONTAINS WHEAT FLOUR (GLUTEN), OATS, SOYA FLOUR AND SEEDS AS ALLERGENS",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Bread - Pav, 300 g Pouch",Perfectly baked fresh pav,300 g Pouch,g Pouch,300 g Pouch,1,1,38,38,"Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308",India,['8906001387459'],-,https://datalabs.siva3.io/image/Eunimart_groceries_70001176_7-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-2_5-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-3_5-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-4_5-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-5_5-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-6_3-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-7_3-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-8_3-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-9_3-english-oven-bread-pav.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001176-10_3-english-oven-bread-pav.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001387459'}, {'Country of origin': 'India'}, {'Manufacturer Name and Address': 'Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308'}]",-,-,-,-,-,"Wheat Flour(Maida), Water,Yeast,Sugar,Iodised Salt, Edible Vegetable Oil,"
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Bread - Sandwich, 400 g Pouch",Perfectly baked white bread,400 g Pouch,g Pouch,400 g Pouch,1,1,50,50,"Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308",India,['8908007029098'],-,https://datalabs.siva3.io/image/Eunimart_groceries_70001172_10-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-2_6-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-3_6-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-4_6-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-5_5-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-6_2-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-7_2-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-8_2-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-9_2-english-oven-bread-sandwich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001172-10_2-english-oven-bread-sandwich.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8908007029098'}, {'Country of origin': 'India'}, {'Manufacturer Name and Address': 'Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308'}]",-,-,-,-,-,"Wheat Flour(Maida), Water,Yeast,Sugar,Iodised Salt, Edible Vegetable Oil,"
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Bun - Burger, 100 g",Every bun has a story - Did you know- our bakeries produce the most burger buns in the country!!. The finely baked Buns sprinkled with sesame are made to deliver Burgers that are synonymous to being fabulous. The subtle flavour and golden crust is sure to be quite a treat to your appetite.,100 g,g,100 g,1,1,20,20,"Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308",India,['40111561'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40111561_3-english-oven-bun-burger.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40111561-2_3-english-oven-bun-burger.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40111561-3_3-english-oven-bun-burger.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40111561-4_3-english-oven-bun-burger.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40111561-5_2-english-oven-bun-burger.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40111561-6_1-english-oven-bun-burger.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40111561-7_1-english-oven-bun-burger.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40111561'}, {'Country of origin': 'India'}, {'Manufacturer Name and Address': 'Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308'}]",-,-,-,-,-,"Wheat Flour(Maida), Water, Sugar, Wheat Gluten, Edible Vegetable Oil (Palm), Yeast, Iodised Salt , Soya Flour, Sesame Seed, Class II Preservative(282), Acidity Regulator (260), Emulsifiers (471,472e,481 (i)), Improvers (170(i),510, 923,1100) and Antioxidant (300)."
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Garlic Bread, 200 g",Barrel-shaped bread having garlic bits and versatile garlic flavour. The tempting flavour of garlic makes the slices more delicious after toasting the bread.,200 g,g,200 g,1,1,38,38,"Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306",India,['8908007029289'],['10012051000068'],https://datalabs.siva3.io/image/Eunimart_groceries_40200915_2-english-oven-garlic-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200915-2_2-english-oven-garlic-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200915-3_2-english-oven-garlic-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200915-4_2-english-oven-garlic-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200915-5_2-english-oven-garlic-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200915-6_2-english-oven-garlic-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200915-7_2-english-oven-garlic-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200915-8_1-english-oven-garlic-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200915-9_1-english-oven-garlic-bread.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8908007029289'}, {'FSSAI Number': '10012051000068'}, {'Manufactured & Marketed By': 'Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306'}, {'Country of Origin': 'India'}]","Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306",-,-,-,"Refined Wheat Flour (Maida), Water, Sugar, Yeast,Edible Vegetable Oils (Palm), Wheat Gluten, Edible Common Salt, Garlic Seasoning (0.5% - Maize starch, Garlic bits, Salt, Yeast extract powder, Flavour Enhancer (627, 631), Spice extract (garlic), Oregano, Anticaking Agent (551)), Class II Preservative(282), Acidity Regulator (260), Emulsifiers (471,472e,481 (i)), Improvers (170(i),510, 923,1100) and Antioxidant (300) (Numbers in brackets are as per International Numbering System)",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Pizza - Base, 200 g Pouch","Wheat Flour(Maida), Water,Yeast,Sugar,Iodised Salt, Edible Vegetable Oil,",200 g Pouch,g Pouch,200 g Pouch,1,1,38,38,"Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308",India,['8908007029043'],-,https://datalabs.siva3.io/image/Eunimart_groceries_70001664_12-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-2_8-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-3_8-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-4_8-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-5_7-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-6_4-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-7_4-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-8_4-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-9_4-english-oven-pizza-base.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_70001664-10_4-english-oven-pizza-base.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8908007029043'}, {'Country of origin': 'India'}, {'Manufacturer Name and Address': 'Shop no 1 ramabai nagar nr. Hiranandni hospital & iit maine gate opp powai, English school powai, Mumbai, Maharashtra 400076-Delhi, Gurgaon & Noida-11-B, Udyog Vihar, Greater Noida, Dist. Gautam Budh Nagar (U.P.) - 201308'}]",-,-,-,-,"Wheat Flour(Maida), Water,Yeast,Sugar,Iodised Salt, Edible Vegetable Oil,",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Sub Multigrain Bread, 200 g","Soft sub bread comes with an amazing taste perfect for a wholesome sandwich experience. These bread loaves hold a load of veggies, cheese and flavourful condiments without getting soggy. Made with 5 finest grains boasting of all the nutrients, this bread a perfect option for a healthy start. English Oven SUB helps you make caf‚© like a sandwich at home.",200 g,g,200 g,1,1,55,55,"Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306",India,['8908007029319'],['10012051000068'],https://datalabs.siva3.io/image/Eunimart_groceries_40200918_2-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-2_2-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-3_2-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-4_2-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-5_2-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-6_2-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-7_2-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-8_1-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-9_1-english-oven-sub-multigrain-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200918-10_1-english-oven-sub-multigrain-bread.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8908007029319'}, {'FSSAI Number': '10012051000068'}, {'Manufactured & Marketed By': 'Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306'}, {'Country of Origin': 'India'}]","Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306",-,-,-,"Refined Wheat Flour [Maida(37.64%)], Wheat Flour [Atta(25.09%)], Water, Farmer -12.58% [Sunflower Seeds, Soya Seeds, Sesame Seeds, Melon Seeds, Roiled oats and Wheat Bran], Multigrain Mix-9.8%[Refined Wheat Flour(Maida), Broken Wheat, Linseeds, Edible common salt, Sunflower seeds, Wheat Gluten, Wheat Bran, Malt Flour, Sesame seed, Starch, Soya flour, Improver [1100,170(i), Antioxidant (300), Emulsifiers[481(i)]] Yeast, Sugar, Edible Common Salt, Edible Vegetable Oils (Palm), Wheat Gluten, Roasted Cereal Flour, Class II Preservative (282), Improvers (170 (i),510,923,1100) and Antioxidant (300) (Numbers in brackets are as per International Numbering System)",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,English Oven,"English Oven Sub Olive Bread, 200 g","Soft sub bread is made with oregano herbs combined with the saltiness of olives and a dash of olive oil for a perfect sandwich experience. These bread loaves hold a load of veggies, cheese and flavourful condiments without getting soggy for a wholesome meal. English Oven SUB helps you make caf‚© like a sandwich at home.",200 g,g,200 g,1,1,55,55,"Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306",India,['402009170001'],['10012051000068'],https://datalabs.siva3.io/image/Eunimart_groceries_40200917_2-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-2_2-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-3_2-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-4_2-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-5_2-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-6_2-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-7_2-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-8_1-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-9_1-english-oven-sub-olive-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200917-10_1-english-oven-sub-olive-bread.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '402009170001'}, {'FSSAI Number': '10012051000068'}, {'Manufactured & Marketed By': 'Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306'}, {'Country of Origin': 'India'}]","Mrs. Bectors Food Specialities Ltd., 11-A, Udyog Vihar, graeter Noida - 201306",-,-,-,"Refined Wheat Flour [Maida(64.23%)], Water, Olive (7.5%),Sugar, Olive Oil, Yeast, Wheat Gluten, Edible Common salt, class II Preservatives (282), Improver [170 (i),1100]",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,Fresho,"Fresho Bread - Brown, Chemical Free 400G + Eggs - Regular 6pcs, Combo 2 Items",Brown bread made from whole wheat flour and not enriched flour. It is high on fibre and its colour comes from a mixture of flours. Its great tasting and goes well with all types of sandwiches.,Combo 2 Items,Combo  Items,Combo 2 Items,2,1,120,104,Please refer to the individual product information given above,India,['1204353'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_204353_1-fresho-bread-brown-chemical-free-400g-eggs-regular-6pcs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1204353'}, {'Country of origin': 'India'}, {'Manufacturer by': 'Please refer to the individual product information given above'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,Fresho,"Fresho Bread - Whole Wheat, Chemical Free 400G + Eggs - Regular 6pcs, Combo 2 Items","Freshly Baked bread is one of lifes greatest simple pleasures and at Bigbasket we decided to give you just that. We start baking our breads once you order using the finest ingredients available. At Bigbasket were passionate about making bread extra special, so we hope youll enjoy eating it as much as we enjoyed baking it. We recommend you consume this bread within 2 days or refrigerate if you intend to use it longer. Rich in Fibre, No caramel, No Artificial Colours, Baked on Order",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,120,104,Please refer to the individual product information given above,India,['1204354'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_204354_1-fresho-bread-whole-wheat-chemical-free-400g-eggs-regular-6pcs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1204354'}, {'Country of origin': 'India'}, {'Manufacturer by': 'Please refer to the individual product information given above'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,Fresho,"Fresho Bread - Whole Wheat, Chemical Free 400G + Eggs - Table Tray 12pcs, Combo 2 Items","Freshly Baked bread is one of lifes greatest simple pleasures and at Bigbasket we decided to give you just that. We start baking our breads once you order using the finest ingredients available. At Bigbasket were passionate about making bread extra special, so we hope youll enjoy eating it as much as we enjoyed baking it. We recommend you consume this bread within 2 days or refrigerate if you intend to use it longer. Rich in Fibre, No caramel, No Artificial Colours, Baked on Order",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,195,160,Please refer to the individual product information given above,India,['1204357'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_204357_1-fresho-bread-whole-wheat-chemical-free-400g-eggs-table-tray-12pcs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1204357'}, {'Country of origin': 'India'}, {'Manufacturer by': 'Please refer to the individual product information given above'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,Fresho,"Fresho Bread - Whole Wheat, Chemical Free 400G + Eggs - Table Tray 30pcs, Combo 2 Items","Freshly Baked bread is one of lifes greatest simple pleasures and at Bigbasket we decided to give you just that. We start baking our breads once you order using the finest ingredients available. At Bigbasket were passionate about making bread extra special, so we hope youll enjoy eating it as much as we enjoyed baking it. We recommend you consume this bread within 2 days or refrigerate if you intend to use it longer. Rich in Fibre, No caramel, No Artificial Colours, Baked on Order",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,320,284,Please refer to the individual product information given above,India,['1204360'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_204360_1-fresho-bread-whole-wheat-chemical-free-400g-eggs-table-tray-30pcs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1204360'}, {'Country of origin': 'India'}, {'Manufacturer by': 'Please refer to the individual product information given above'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-,-
